,name,url,views,comments
251,«Никогда не стой на месте» ,https://www.gb.ru/posts/nikogda-ne-stoj-na-meste,21259,0
252,Карьерный интенсив с топ-менеджерами GeekBrains,https://www.gb.ru/posts/kariernyi-intensiv-s-top-menegerami,54827,1279
253,Что выбрать — frontend или backend ,https://www.gb.ru/posts/chto-vybrat-frontend-ili-backend,52989,0
254,"«Когда ищешь себя, надо пробовать разное»",https://www.gb.ru/posts/kogda-ishchesh-sebya-nado-probovat-raznoe,26955,0
255,Как стать востребованным специалистом,https://www.gb.ru/posts/kak-stat-vostrebovannym-specialistom,4959,0
256,Кто такой цифровой мастер,https://www.gb.ru/posts/kto-takoj-cifrovoj-master,5130,1
257, Как оформить отношения с разработчиками в IT-компании,https://www.gb.ru/posts/kak-oformit-otnosheniya-s-razrabotchikami-v-it-kompanii,9218,0
258,"«Стажировка — лучшее место, чтобы набить шишек и научиться»",https://www.gb.ru/posts/stazhirovka-luchshee-mesto-chtoby-nabit-shishek-i-nauchitsya,21137,0
259,"Хомяк-криптотрейдер, Яндекс.Банк",https://www.gb.ru/posts/digest-4-october,2846,0
260,Как чему-то научиться,https://www.gb.ru/posts/kak-chemu-to-nauchitsya,6538,3
261,Язык программирования Ruby,https://www.gb.ru/posts/yazyk-programmirovaniya-ruby,5574,0
262,Кто такой гейм-дизайнер,https://www.gb.ru/posts/kto-takoy-game-designer,7279,1
263,Ускоряем PHP-проект с помощью кэширования,https://www.gb.ru/posts/uskoryaem-php-proekt-s-pomoshchyu-kehshirovaniya,12599,0
264,Открытый практикум «‎Карьера» с директором GeekBrains,https://www.gb.ru/posts/otkrytyj-praktikum-karera,5173,177
265,"TikTok для детей, 11-летний хакер ",https://www.gb.ru/posts/digest-27-september,2814,2
266,Камерная встреча с генеральным директором GeekBrains,https://www.gb.ru/posts/vstrecha-s-ceo-geekbrains,8378,166
267,"«Я с нетерпением ждала обучения, чтобы создать IT-продукт»",https://www.gb.ru/posts/ya-s-neterpeniem-zhdala-obucheniya-chtoby-sozdat-it-produkt,23159,4
268,5 причин увлечь ребёнка программированием ,https://www.gb.ru/posts/5-prichin-uvlech-rebyonka-programmirovaniem,25030,0
269,Как найти свой путь в IT: ответы на самые популярные вопросы,https://www.gb.ru/posts/kak-najti-svoj-put-v-it-otvety-na-samye-populyarnye-voprosy,7793,0
270,"Чем занимается PHP-разработчик: стартапы, проекты и учёба",https://www.gb.ru/posts/chem-zanimaetsya-php-razrabotchik-startapy-proekty-i-uchyoba,3903,2
271,"Факультет TikTok, NASA спасает Землю, презентация Apple",https://www.gb.ru/posts/digest-20-september,3226,1
272,По следам происшествия: как логировать эффективно,https://www.gb.ru/posts/po-sledam-proisshestviya-kak-logirovat-ehffektivno,10010,0
273,Кодстайл CSS – правила хорошего тона при вёрстке,https://www.gb.ru/posts/kodstajl-css-pravila-horoshego-tona-pri-vyorstke,7715,3
274,"«Вижу цель — не вижу препятствий, все дороги открыты»",https://www.gb.ru/posts/vizhu-tsel-ne-vizhu-prepyatstvyi,16366,0
275,Кто такие эксперты GeekBrains,https://www.gb.ru/posts/kto-takie-ehksperty-geekbrains,3276,0
276,"Сингапурский робокоп, беспилотное такси в Ясенево",https://www.gb.ru/posts/digest-13-september,2897,0
277,"«Никто не объяснял, как нужно. И я делал, как понимал сам»",https://www.gb.ru/posts/nikto-ne-obyasnyal-kak-nuzhno-i-ya-delal-kak-ponimal-sam,17894,0
278,«Знание — это власть»,https://www.gb.ru/posts/znanie-ehto-vlast,12090,2
279,"«Обучиться сейчас не проблема, было бы желание»",https://www.gb.ru/posts/obuchitsya-sejchas-ne-problema-bylo-by-zhelanie,16522,0
280,«Работодатель нашёл меня сам — ещё во время учёбы»,https://www.gb.ru/posts/rabotodatel-nashyol-menya-sam-eshchyo-vo-vremya-uchyoby,19430,0
281,«Моя работа сокращает количество людей в офисе»,https://www.gb.ru/posts/moya-rabota-sokrashchaet-kolichestvo-lyudej-v-ofise,19686,0
282,Первая игра за 4 дня,https://www.gb.ru/posts/pervaya-igra-za-4-dnya,5932,2
283,"Выход Windows 11, голуби против SpaceX, FacePay в метро",https://www.gb.ru/posts/digest-06-september,2545,0
284,«Просто люблю людей и обожаю коммуникации»,https://www.gb.ru/posts/prosto-lyublyu-lyudej-i-obozhayu-kommunikacii,5585,3
285,"Метрики продукта, жизни, Вселенной и всего такого",https://www.gb.ru/posts/metriki-produkta-zhizni-vselennoj-i-vsego-takogo,12290,0
286,Матрица Эйзенхауэра: инструкция по применению,https://www.gb.ru/posts/matrica-ehjzenhauehra-instrukciya-po-primeneniyu,17299,0
287,«Каждая решённая задача прибавляет сил и мотивации» ,https://www.gb.ru/posts/kazhdaya-reshyonnaya-zadacha-pribavlyaet-sil-i-motivacii,21337,0
288,Гайд по отладке Android-приложения: ищем баги и читаем логи,https://www.gb.ru/posts/gajd-po-otladke-android-prilozheniya-ishchem-bagi-i-chitaem-logi,14990,1
289,"Лазерная реклама в космосе, радио TikTok, OnlyFans одумались",https://www.gb.ru/posts/digest-30-august,3131,0
290,Вокруг цвета: как подобрать палитру в веб-дизайне,https://www.gb.ru/posts/vokrug-cveta-kak-podobrat-palitru-v-veb-dizajne,21191,6
291,"«Я не знаю, каким будет будущее, но я готов к нему»",https://www.gb.ru/posts/ya-ne-znayu-kakim-budet-budushchee-no-ya-gotov-k-nemu,13296,0
292,Кроме диплома: как получали опыт выпускники курса DevOps ,https://www.gb.ru/posts/krome-diploma-kak-poluchali-opyt-vypuskniki-kursa-devops,3307,0
293,"«Чем выше по карьерной лестнице, тем важнее софт скиллы»",https://www.gb.ru/posts/chem-vyshe-po-karernoj-lestnice-tem-vazhnee-soft-skily,20328,0
294,"«Когда хочется сделать не по инструкции, а по-своему»",https://www.gb.ru/posts/kogda-hochetsya-sdelat-ne-po-instrukcii-a-po-svoemu,19228,0
295,«Дизайн — это не просто красивая картинка» ,https://www.gb.ru/posts/dizajn-ehto-ne-krasivaya-kartinka,22112,0
296,"Вклад в других и передача знаний, или Кто такой наставник",https://www.gb.ru/posts/vklad-v-drugih-i-peredacha-znanij-ili-kto-takoj-nastavnik,3594,4
297,"«Меня вдохновляет, что люди пользуются тем, что я делаю»",https://www.gb.ru/posts/menya-vdohnovlyaet-chto-lyudi-polzuyutsya-tem-chto-ya-delayu,17116,0
298,«Я стараюсь следовать принципу lifelong learning»,https://www.gb.ru/posts/ya-starayus-sledovat-principu-lifelong-learning,11156,4
299," «У меня получилось — значит, получится и у тебя»",https://www.gb.ru/posts/u-menya-poluchilos-znachit-poluchitsya-i-u-tebya,22824,0
300," «У тебя всё суперорганизованно, вся жизнь возле тебя»",https://www.gb.ru/posts/u-tebya-vsyo-superorganizovanno-vsya-zhizn-vozle-tebya,11668,0
301,Android 12: пристальный разбор главных фич,https://www.gb.ru/posts/android-12-pristalnyj-razbor-glavnyh-fich,9004,2
302,"Паркур от роботов, Sims в жизни, приложение от OnlyFans",https://www.gb.ru/posts/digest-23-august,1811,0
303,«Дело должно приносить пользу и удовольствие»,https://www.gb.ru/posts/delo-dolzhno-prinosit-polzu-i-udovolstvie,17708,0
304,«Я пришла в интернет внезапно»,https://www.gb.ru/posts/ya-prishla-v-internet-vnezapno,8798,0
305,10 популярных программ для 3D-моделирования,https://www.gb.ru/posts/10-populyarnyh-programm-dlya-3d-modelirovaniya,324500,1
306,«Про обучение не хочется говорить в прошедшем времени» ,https://www.gb.ru/posts/pro-obuchenie-ne-hochetsya-govorit-v-proshedshem-vremeni,11263,0
307,«Проджект-менеджмент — это идеальная сфера для входа в IT»,https://www.gb.ru/posts/prodzhekt-menedzhment-ehto-idealnaya-sfera-dlya-vhoda-v-it,13529,1
